categoria,nombre,precio_oferta,precio_regular,enlace
"Carnes, Aves y Mariscos",Bistec de Cinta con Hueso al Granel,,163.00 USD (x1),https://www.smrey.com/p/bistec-de-cinta-con-hueso-al-granel-201851000007
"Carnes, Aves y Mariscos",Shoulder al Granel,,156.00 USD (x1),https://www.smrey.com/p/shoulder-al-granel-200020000008
"Carnes, Aves y Mariscos",Hígado de Res al Granel,,39.00 USD (x1),https://www.smrey.com/p/higado-de-res-al-granel-200032000003
"Carnes, Aves y Mariscos",Pulpa Blanca Entera Empacada 500gr,,458.00 USD (x1),https://www.smrey.com/p/pulpa-blanca-entera-empacada-500gr-200140000001
"Carnes, Aves y Mariscos",Filete de Res Entero Empacado 1.75kg,,3145.00 USD (x1),https://www.smrey.com/p/filete-de-res-entero-empacado-175kg-201487000006
"Carnes, Aves y Mariscos",Tira de Asado Certified Angus Beef Empacado 425,,2431.00 USD (x1),https://www.smrey.com/p/tira-de-asado-certified-angus-beef-empacado-425gr-209865000006
"Carnes, Aves y Mariscos",Pulpa Negra 1/2 Empacada 3.5kg,,3031.00 USD (x1),https://www.smrey.com/p/pulpa-negra-12-empacada-35kg-200136000008
"Carnes, Aves y Mariscos",Plantironi Planticeria Estilo Pepperoni 200gr,,895.00 USD (x1),https://www.smrey.com/p/plantironi-planticeria-estilo-pepperoni-200gr-781584319763
"Carnes, Aves y Mariscos",Plantiburger Planticeria Estilo Burger 200gr,,699.00 USD (x1),https://www.smrey.com/p/plantiburger-planticeria-estilo-burger-200gr-788070657910
"Carnes, Aves y Mariscos",Cinta sin Hueso al Granel,,94.00 USD (x1),https://www.smrey.com/p/cinta-sin-hueso-al-granel-200007000007
"Carnes, Aves y Mariscos",Babilla al Granel,,66.00 USD (x1),https://www.smrey.com/p/babilla-al-granel-200003000001
"Carnes, Aves y Mariscos",Pecho al Granel,,35.00 USD (x1),https://www.smrey.com/p/pecho-al-granel-209853000001
"Carnes, Aves y Mariscos",Mondongo al Granel,,93.00 USD (x1),https://www.smrey.com/p/mondongo-al-granel-209851000003
"Carnes, Aves y Mariscos",Carne para Sopa al Granel,,152.00 USD (x1),https://www.smrey.com/p/carne-sopa-al-granel-207712000001
"Carnes, Aves y Mariscos",Ropa Vieja Empacada 450gr,,371.00 USD (x1),https://www.smrey.com/p/ropa-vieja-empacada-450gr-208691000006
"Carnes, Aves y Mariscos",Carne para Freir Empacada 525gr,,365.00 USD (x1),https://www.smrey.com/p/carne-freir-empacada-525gr-208553000007
"Carnes, Aves y Mariscos",Costillas de Res Premium Choice Empacada 1.775k,,1443.00 USD (x1),https://www.smrey.com/p/costillas-de-res-premium-choice-empacada-1775kg-201595000004
"Carnes, Aves y Mariscos",Plantiribz Planticeria Estilo Ribs Und,,895.00 USD (x1),https://www.smrey.com/p/plantiribz-planticeria-estilo-ribs-und-736372153005
"Carnes, Aves y Mariscos",Milanesa de Res Los Años Locos Und,,965.00 USD (x1),https://www.smrey.com/p/milanesa-de-res-los-anos-locos-und-726798332085
"Carnes, Aves y Mariscos",Milanesa de Pollo Los Años Locos Und,,965.00 USD (x1),https://www.smrey.com/p/milanesa-de-pollo-los-anos-locos-und-726798332054
"Carnes, Aves y Mariscos",New York Steak Riquezas Del Campo Empacado 283g,,1795.00 USD (x1),https://www.smrey.com/p/new-york-steak-riquezas-del-campo-empacado-283gr-726798263006
"Carnes, Aves y Mariscos",Caldo y Seco Premium Choice Empacado 500gr,,231.00 USD (x1),https://www.smrey.com/p/caldo-y-seco-premium-choice-empacado-500gr-209594000001
El Corte Ingles,Caldo de Pollo El Corte Inglés 1lt,,240.00 USD (x1),https://www.smrey.com/p/caldo-de-pollo-el-corte-ingles-1lt-8433329139915
El Corte Ingles,Caldo El Corte Inglés 1lt,,240.00 USD (x1),https://www.smrey.com/p/caldo-el-corte-ingles-1lt-8433329139922
El Corte Ingles,Crema de Calabacín El Corte Inglés sin Gluten 4,,475.00 USD (x1),https://www.smrey.com/p/crema-de-calabacin-el-corte-ingles-sin-gluten-485gr-8433329131827
El Corte Ingles,Galletas Dulces El Corte Inglés Surtido 400gr,,1250.00 USD (x1),https://www.smrey.com/p/galletas-dulces-el-corte-ingles-surtido-400gr-8433329129022
El Corte Ingles,Caviar Sucedáneo El Corte Inglés 120gr,,550.00 USD (x1),https://www.smrey.com/p/caviar-sucedaneo-el-corte-ingles-120gr-8433329132596
El Corte Ingles,Helado Tarta de Queso El Corte Inglés con Sirop,,610.00 USD (x1),https://www.smrey.com/p/helado-tarta-de-queso-el-corte-ingles-con-sirope-de-fresa-y-galleta-500ml-8433329131018
El Corte Ingles,Helado de Chocolate con Trozos de Galleta El Co,,610.00 USD (x1),https://www.smrey.com/p/helado-de-chocolate-con-trozos-de-galleta-el-corte-ingles-500ml-8433329139618
