categoria,nombre,precio_oferta,precio_regular,enlace
Supermercado,Galleta Salada Docena Pascual 312 G Crisp,209.00 USD (x1),209.00 USD (x1),https://www.superxtra.com/galleta-salada-docena-pascual-312-g-crisp/p
Supermercado,Galleta Dulce Docena Pascual 360 G Combinacion,213.00 USD (x1),213.00 USD (x1),https://www.superxtra.com/galleta-dulce-docena-pascual-360-g-combinacion/p
Supermercado,Sal Crisal 2270 gr De Mesa,143.00 USD (x1),143.00 USD (x1),https://www.superxtra.com/sal-crisal-2270-gr-de-mesa/p
Supermercado,Bebida Láctea Fortificada Nutri Max 946 Ml Uht,124.00 USD (x1),124.00 USD (x1),https://www.superxtra.com/bebida-lacteas-nutri-max-946-ml-uht/p
Supermercado,Pasta Nhs 113 gr De Tomate,42.00 USD (x1),52.00 USD (x1),https://www.superxtra.com/pasta-nhs-113-gr-de-tomate/p
Supermercado,Vinagre Proluxsa 946 Ml Blanco,91.00 USD (x1),91.00 USD (x1),https://www.superxtra.com/vinagre-proluxsa-946-ml-blanco/p
Supermercado,Oregano La Doña 15 gr Entero,44.00 USD (x1),44.00 USD (x1),https://www.superxtra.com/oregano-la-dona-15-gr-entero/p
Supermercado,Salsa La Doña 488 Ml China Y Inglesa 3 Pack,159.00 USD (x1),159.00 USD (x1),https://www.superxtra.com/salsa-la-dona-488-ml-china-y-inglesa-3-pack/p
Supermercado,Pimienta La Doña 25 gr Molida,43.00 USD (x1),43.00 USD (x1),https://www.superxtra.com/pimienta-la-dona-25-gr-molida/p
Supermercado,Atun En Trozos Two Ocean 170 gr En Agua,129.00 USD (x1),129.00 USD (x1),https://www.superxtra.com/atun-en-trozos-two-ocean-170-gr-en-agua/p
Supermercado,Lomo De Atún Royal Prince 170 gr En Agua,131.00 USD (x1),131.00 USD (x1),https://www.superxtra.com/lomo-de-atun-royal-prince-170-gr-en-agua/p
Supermercado,Jamonilla Cerdo Hormel 12oz,263.00 USD (x1),263.00 USD (x1),https://www.superxtra.com/jamonilla-cerdo-hormel-12oz/p
Supermercado,Yogurt Bonlac Guanabana 120 G,69.00 USD (x1),69.00 USD (x1),https://www.superxtra.com/yogurt-bonlac-guanabana-120-g/p
Supermercado,Yogurt Bonlac Fresa 120 G,74.00 USD (x1),74.00 USD (x1),https://www.superxtra.com/yogurt-bonlac-fresa-120-g/p
Supermercado,Pasta De Tomate La Doña 227 gr Tradicional,109.00 USD (x1),109.00 USD (x1),https://www.superxtra.com/pasta-de-tomate-la-dona-227-gr-tradicional/p
Supermercado,Queso Muenster Superior Por Media Libra,1526.00 USD (x1),1526.00 USD (x1),https://www.superxtra.com/queso-muenster-superior-por-libra/p
Supermercado,Queso blanco molido Domitila 250 GR,273.00 USD (x1),273.00 USD (x1),https://www.superxtra.com/queso-blanco-molido-domitila-250-gr/p
Supermercado,Queso Americano Cremoso Amarillo 12 UN/213 G,297.00 USD (x1),297.00 USD (x1),https://www.superxtra.com/queso-amarillo-cremoso-213-gr-12-rebanada/p
Supermercado,Porotos Xtra 1816 gr Rojos,80.00 USD (x1),80.00 USD (x1),https://www.superxtra.com/porotos-xtra-1816-gr-rojos/p
Supermercado,Porotos Camelia Rojos 1 LB,138.00 USD (x1),138.00 USD (x1),https://www.superxtra.com/porotos-camelia-rojos-1-lb/p
Supermercado,Mayonesa La Doña 200 gr En Bolsa,96.00 USD (x1),96.00 USD (x1),https://www.superxtra.com/mayonesa-la-dona-200-gr-en-bolsa/p
Supermercado,Pancake Gold Mills 454 gr Solo Agregue Agua,225.00 USD (x1),225.00 USD (x1),https://www.superxtra.com/pancake-gold-mills-454-gr-solo-agregue-agua/p
Supermercado,Mantequilla Blue River 113 gr En Barra,132.00 USD (x1),132.00 USD (x1),https://www.superxtra.com/mantequilla-blue-river-113-gr-en-barra/p
Supermercado,Lentejas Xtra 1816 gr Original,61.00 USD (x1),61.00 USD (x1),https://www.superxtra.com/lentejas-xtra-1816-gr-original/p
Supermercado,Lentejas Camelia 454 gr Original,122.00 USD (x1),122.00 USD (x1),https://www.superxtra.com/lentejas-camelia-454-gr-original/p
Supermercado,Leche De Oro 946 Ml Entera Fresca,151.00 USD (x1),151.00 USD (x1),https://www.superxtra.com/leche-de-oro-946-ml-entera-fresca/p
Supermercado,Jugo Estrella Azul Uht 6 Un Manzana Peranectar Y Melonectar 1200 Ml,158.00 USD (x1),158.00 USD (x1),https://www.superxtra.com/jugo-uht-6-un-estrella-azul-1200-ml-manzana-peranectar-y-melonectar/p
Supermercado,Jugo Del Valle Fresh Citricos Naranja 3000 Ml,168.00 USD (x1),168.00 USD (x1),https://www.superxtra.com/jugo-fresh-citricos-del-valle-3000-ml-naranja/p
Supermercado,Jugo Cifrut Citrus punch- 3.03Litros -Naranja mandarina limon,198.00 USD (x1),198.00 USD (x1),https://www.superxtra.com/jugo-cifrut-citrus-punch---3-03litros--naranja-mandarina-limon/p
Supermercado,Jugo Bonlac de Naranja 1 GL,470.00 USD (x1),470.00 USD (x1),https://www.superxtra.com/jugo-bonlac-de-naranja-1-gl/p
Supermercado,Harina Espiga Blanca 397 gr Doméstica De Trigo,44.00 USD (x1),44.00 USD (x1),https://www.superxtra.com/harina-espiga-blanca-397-gr-domestica-de-trigo/p
Supermercado,Harina Espiga Blanca 2270 gr Doméstica De Trigo,285.00 USD (x1),285.00 USD (x1),https://www.superxtra.com/harina-espiga-blanca-2270-gr-domestica-de-trigo/p
Supermercado,Queso Amarillo Analogo El Torito Por Media Libra,638.00 USD (x1),638.00 USD (x1),https://www.superxtra.com/queso-amarillo-analogo-el-torito-por-libra/p
Supermercado,Hamburguesas Condimentadas American Star 680 gr Empacadas,393.00 USD (x1),393.00 USD (x1),https://www.superxtra.com/hamburguesas-condimentadas-american-star-680-gr-empacadas/p
Supermercado,Café Tradicional Durán Molido Regular 425 G,636.00 USD (x1),636.00 USD (x1),https://www.superxtra.com/cafe-tradicional-duran-425-g-molido-regular/p
Supermercado,Café Tradicional Durán Molido Regular 212 G,322.00 USD (x1),322.00 USD (x1),https://www.superxtra.com/cafe-tradicional-duran-212-g-molido-regular/p
Supermercado,Cafe Tradicional 288 Un Durán 22 G Bulto,39.00 USD (x1),39.00 USD (x1),https://www.superxtra.com/cafe-tradicional-288-un-duran-22-g-bulto/p
Supermercado,Azúcar Doradita Turbinada 800 gr,114.00 USD (x1),114.00 USD (x1),https://www.superxtra.com/azucar-doradita-800-gr-turbinada/p
Supermercado,Azúcar Doradita Morena 454 gr,59.00 USD (x1),59.00 USD (x1),https://www.superxtra.com/azucar-doradita-454-gr-morena/p
Supermercado,Arroz Extra Nutrientes Especial 2270 gr,345.00 USD (x1),345.00 USD (x1),https://www.superxtra.com/arroz-extra-nutrientes-2270-gr-especial/p
Supermercado,Arroz Pelín Especial 5 Lb,386.00 USD (x1),386.00 USD (x1),https://www.superxtra.com/arroz-especial-pelin-5-lb/p
Supermercado,Arroz Arrosisimo Especial 9000 gr,1635.00 USD (x1),1635.00 USD (x1),https://www.superxtra.com/arroz-arrosisimo-9000-gr-especial/p
Supermercado,Aceite Pabo Vegetal 1.5 LT,325.00 USD (x1),325.00 USD (x1),https://www.superxtra.com/aceite-pabo-vegetal-1-5-lt/p
Supermercado,Aceite De Cocina Trovattore Vegetal 900 Ml,182.00 USD (x1),182.00 USD (x1),https://www.superxtra.com/aceite-de-cocina-trovattore-900-ml-vegetal/p
Supermercado,Aceite De Cocina Trovattore Vegetal 5000 Ml,993.00 USD (x1),993.00 USD (x1),https://www.superxtra.com/aceite-de-cocina-trovattore-5000-ml-vegetal/p
Supermercado,Aceite De Cocina Trovattore Vegetal 3000 Ml,596.00 USD (x1),596.00 USD (x1),https://www.superxtra.com/aceite-de-cocina-trovattore-3000-ml-vegetal/p
Supermercado,Pan Molde Ideal Integral 570 G,195.00 USD (x1),195.00 USD (x1),https://www.superxtra.com/pan-molde-ideal-integral-570-g/p
Supermercado,Arroz Like Especial 1.81 KG,276.00 USD (x1),276.00 USD (x1),https://www.superxtra.com/arroz-like-especial-1-81-kg-10593414-5641086/p
Supermercado,Mantequilla Estrella Azul 1/4,153.00 USD (x1),153.00 USD (x1),https://www.superxtra.com/mantequilla-estrella-azul-14-10593882-88209707531/p
Supermercado,Salsa Maggi Para Spaguetti 350 g,114.00 USD (x1),114.00 USD (x1),https://www.superxtra.com/salsa-maggi-para-spaguetti-350-g-10596430-8445291294677/p
Supermercado,Salchichas Frankfurter Toledano Ahumadas 430 G,175.00 USD (x1),219.00 USD (x1),https://www.superxtra.com/salchichas-frankfurter-toledano-ahumadas-430-g-10593594-7452000211529/p
Supermercado,Pan Blanco Like 515 G,105.00 USD (x1),105.00 USD (x1),https://www.superxtra.com/pan-blanco-like-515-g/p
Supermercado,Huevos Like Medianos 30 UN,559.00 USD (x1),559.00 USD (x1),https://www.superxtra.com/huevos-like-medianos-30-un-5569830/p
Supermercado,Harina Pan Maíz Blanco 1 kg,249.00 USD (x1),249.00 USD (x1),https://www.superxtra.com/harina-precocida-pan-de-maiz-blanco-1-kg-7702084137520/p
Supermercado,Pan Blanco Bimbo Acti Defens 535 g,189.00 USD (x1),189.00 USD (x1),https://www.superxtra.com/pan-blanco-molde-bimbo-acti-defens-535-g-7441029523607/p
Supermercado,Mantequilla En Pote Blueriver 200 G,277.00 USD (x1),277.00 USD (x1),https://www.superxtra.com/mantequilla-en-pote-blueriver-200-g-7451015608126/p
Supermercado,Salchichas Kiener 11 Unidades,196.00 USD (x1),196.00 USD (x1),https://www.superxtra.com/salchichas-kiener-11-unidades-7452000515689/p
Supermercado,Cereal Corn Flake Gran Dia Hojuelas De Maiz 510 G,218.00 USD (x1),218.00 USD (x1),https://www.superxtra.com/cereal-corn-flake-grandia-hojuelas-de-maiz-510-g-5348060/p
Supermercado,Pan Rimith Mantequilla 550 G,196.00 USD (x1),196.00 USD (x1),https://www.superxtra.com/pan-rimith-mantequilla-550-g-7451002614222/p
Supermercado,Galleta Clubsocial Integral 24 G,183.00 USD (x1),183.00 USD (x1),https://www.superxtra.com/galleta-clubsocial-integral-24-g-7622201720025/p
